1985,44.841225,-0.5800364,0.3225671611341922,2.1301047515038314,13.0,11.0,2.3072164948453606,1.0,89.0,6.0,8.485,162.4
1984,44.841225,-0.5800364,0.3107621200996003,2.2179215183726826,24.0,14.0,2.3170103092783507,0.0,84.0,2.0,13.437837837837838,175.0
1983,44.841225,-0.5800364,0.3202406779895588,1.6837553297028696,7.0,10.0,2.8226804123711338,2.0,75.0,1.0,10.71891891891892,107.3
1982,44.841225,-0.5800364,0.2926681870109817,2.8327552603646207,28.0,8.0,2.02319587628866,3.0,70.0,1.0,11.01875,182.9
1981,44.841225,-0.5800364,0.2734782028937237,1.924589916556416,17.0,12.0,1.5443298969072166,1.0,66.0,1.0,10.49375,94.0
1980,44.841225,-0.5800364,0.2880286740443561,1.9178610019571452,9.0,8.0,2.34639175257732,0.0,77.0,3.0,13.144680851063832,215.3
1979,44.841225,-0.5800364,0.314353614402414,2.10088872438135,13.0,19.0,2.9690721649484537,0.0,74.0,0.0,10.928125,171.89999999999998
1978,44.841225,-0.5800364,0.2983344999824399,2.195408766806758,18.0,9.0,2.382989690721649,0.0,78.0,1.0,12.08235294117647,105.4
1977,44.841225,-0.5800364,0.277968875974714,2.0978798532504546,15.0,10.0,2.554123711340206,0.0,76.0,4.0,11.418604651162791,203.5
1976,44.841225,-0.5800364,0.3180399321632237,2.832033055566764,15.0,9.0,2.4041237113402065,4.0,84.0,5.0,9.875,74.8
1975,44.841225,-0.5800364,0.3684960342791134,2.3770184988164345,10.0,16.0,1.756701030927835,5.0,79.0,13.0,10.357142857142856,57.50000000000001
1974,44.841225,-0.5800364,0.2772759019001651,2.6966780846314755,12.0,6.0,1.9144329896907213,2.0,88.0,1.0,11.158064516129034,37.8
1973,44.841225,-0.5800364,0.3416388110823485,2.2708851767819382,13.0,6.0,1.8010309278350514,0.0,69.0,13.0,12.089655172413792,138.8
1972,44.841225,-0.5800364,,2.9123267209753694,12.0,12.0,1.8979381443298968,0.0,107.0,0.0,,47.6
2020,46.9802851,4.7837092,0.3068727856426169,3.288058190899896,19.0,10.0,0.7973684210526316,10.0,84.0,7.0,10.664381720430107,59.2
2019,46.9802851,4.7837092,0.3675126707041475,2.641463640735318,24.0,6.0,1.311917098445596,8.0,87.0,6.0,9.983333333333336,38.2
2018,46.9802851,4.7837092,0.3325074311090109,2.568995449341956,20.0,9.0,2.0479166666666666,7.0,73.0,5.0,9.980054644808744,138.2
2017,46.9802851,4.7837092,0.3374970634304752,2.5112462311228074,15.0,7.0,1.6764397905759163,2.0,101.0,4.0,9.349583333333335,158.1
2016,46.9802851,4.7837092,0.3535937475246016,2.2321901132924404,14.0,8.0,2.2387434554973824,0.0,88.0,4.0,8.52298387096774,140.20000000000002
2015,46.9802851,4.7837092,0.3383458953287677,2.5935456491525914,26.0,4.0,1.6259259259259258,10.0,80.0,2.0,10.620698924731183,45.0
2014,46.9802851,4.7837092,0.2725047105937849,2.2613310638751805,17.0,11.0,1.688082901554404,0.0,82.0,3.0,10.7316091954023,101.8
2013,46.9802851,4.7837092,0.409415238481983,2.414419411364198,13.0,12.0,3.081865284974093,1.0,84.0,8.0,9.502822580645164,192.6
2012,46.9802851,4.7837092,0.2913260046264912,2.0830104348079503,15.0,14.0,2.124226804123712,1.0,71.0,1.0,9.133148148148146,152.3
2011,46.9802851,4.7837092,0.2432434856051208,2.463462054208325,23.0,9.0,1.99375,2.0,78.0,0.0,9.046774193548387,119.0
2010,46.9802851,4.7837092,0.329455578721838,,0.0,183.0,,0.0,79.0,6.0,8.930376344086023,0.0
2009,46.9802851,4.7837092,0.3001611262639603,2.325888438742261,12.0,6.0,1.980104712041885,2.0,71.0,5.0,10.36791666666667,172.4
2008,46.9802851,4.7837092,0.3451176499003068,1.909636878530077,11.0,9.0,2.5633507853403144,0.0,80.0,7.0,8.66598360655738,203.90000000000003
2007,46.9802851,4.7837092,0.2946135459216861,2.057159298472226,26.0,13.0,2.3157894736842106,0.0,71.0,6.0,10.56584699453552,212.70000000000005
2006,46.9802851,4.7837092,0.3794698351949996,1.9343055978437007,17.0,7.0,2.0834196891191707,3.0,73.0,11.0,10.307923497267758,99.3
2005,46.9802851,4.7837092,0.3163818473201347,2.7444573910500347,11.0,5.0,1.7792746113989637,1.0,81.0,4.0,10.427868852459016,102.2
2004,46.9802851,4.7837092,0.3327691701691964,2.373877690679307,12.0,9.0,1.7703125,0.0,80.0,5.0,11.79121212121212,126.7
2003,46.9802851,4.7837092,0.3575065312650063,2.5380870813062937,16.0,7.0,0.9422680412371136,16.0,69.0,9.0,9.852333333333334,62.7
2002,46.9802851,4.7837092,0.3121639301737053,2.912567942629486,11.0,8.0,1.669021739130435,0.0,76.0,8.0,11.174305555555556,124.1
2001,46.9802851,4.7837092,0.3399794020489396,1.8892709878421632,8.0,16.0,2.3910052910052912,0.0,77.0,4.0,10.114999999999998,138.89999999999998
2000,46.9802851,4.7837092,0.3144413897281471,2.2118652077625782,10.0,7.0,1.6210526315789473,0.0,69.0,4.0,11.049404761904762,117.29999999999998
1999,46.9802851,4.7837092,0.3069443690242764,2.2312527988146806,8.0,6.0,2.1321243523316062,0.0,68.0,4.0,10.297517730496455,205.79999999999995
1998,46.9802851,4.7837092,0.3663159488976741,2.169953313892041,11.0,7.0,1.9414507772020728,4.0,65.0,6.0,13.525,87.89999999999999
1997,46.9802851,4.7837092,0.3131946608325661,2.3565895905513514,17.0,10.0,2.0345360824742267,0.0,54.0,4.0,13.290909090909093,183.0
1996,46.9802851,4.7837092,0.3585956817746925,3.055843881357565,16.0,8.0,1.8610169491525423,0.0,67.0,13.0,,196.1
1995,46.9802851,4.7837092,0.3796528308293202,2.159416177078452,11.0,9.0,2.8812154696132595,0.0,67.0,9.0,,180.30000000000004
2020,47.1772352,4.9643152,0.3176971229303352,3.288058190899896,19.0,10.0,0.7973684210526316,6.0,80.0,7.0,9.125940860215051,59.2
2019,47.1772352,4.9643152,0.3848864732143251,2.641463640735318,24.0,6.0,1.311917098445596,5.0,88.0,4.0,8.50725806451613,38.2
2018,47.1772352,4.9643152,0.3503966629599774,2.568995449341956,20.0,9.0,2.0479166666666666,5.0,68.0,6.0,8.980464480874314,138.2
2017,47.1772352,4.9643152,0.3463378033803305,2.5112462311228074,15.0,7.0,1.6764397905759163,1.0,95.0,3.0,8.76736111111111,158.1
2016,47.1772352,4.9643152,0.3721651276743689,2.2321901132924404,14.0,8.0,2.2387434554973824,0.0,85.0,4.0,7.794220430107527,140.20000000000002
2015,47.1772352,4.9643152,0.3543377059415486,2.5935456491525914,26.0,4.0,1.6259259259259258,10.0,82.0,3.0,9.04207650273224,45.0
2014,47.1772352,4.9643152,0.2794197632507269,2.2613310638751805,17.0,11.0,1.688082901554404,0.0,82.0,2.0,9.55453216374269,101.8
2013,47.1772352,4.9643152,0.4415047451664423,2.414419411364198,13.0,12.0,3.081865284974093,0.0,93.0,12.0,9.093951612903227,192.6
2012,47.1772352,4.9643152,0.3048183019217413,2.0830104348079503,15.0,14.0,2.124226804123712,0.0,74.0,1.0,8.892592592592592,152.3
2011,47.1772352,4.9643152,0.2493750292976733,2.463462054208325,23.0,9.0,1.99375,0.0,85.0,0.0,8.291120218579234,119.0
2010,47.1772352,4.9643152,0.3544371030359802,,0.0,182.0,,0.0,82.0,6.0,8.477322404371584,0.0
2009,47.1772352,4.9643152,0.3044499083460874,2.325888438742261,12.0,6.0,1.980104712041885,1.0,75.0,4.0,9.743750000000002,172.4
2008,47.1772352,4.9643152,0.36776891264527,1.909636878530077,11.0,9.0,2.5633507853403144,0.0,80.0,10.0,8.535245901639346,203.90000000000003
2007,47.1772352,4.9643152,0.3035875590683062,2.057159298472226,26.0,13.0,2.3157894736842106,0.0,69.0,3.0,10.711475409836064,212.70000000000005
2006,47.1772352,4.9643152,0.3997046375648201,1.9343055978437007,17.0,7.0,2.0834196891191707,0.0,72.0,12.0,10.16338797814208,99.3
2005,47.1772352,4.9643152,0.3322859008627933,2.7444573910500347,11.0,5.0,1.7792746113989637,1.0,82.0,4.0,10.093306010928965,102.2
2004,47.1772352,4.9643152,0.3433259621451672,2.373877690679307,12.0,9.0,1.7703125,0.0,83.0,6.0,10.75740740740741,126.7
2003,47.1772352,4.9643152,0.3628918622777719,2.5380870813062937,16.0,7.0,0.9422680412371136,12.0,71.0,5.0,10.57659574468085,62.7
2002,47.1772352,4.9643152,0.3144926887102233,2.912567942629486,11.0,8.0,1.669021739130435,0.0,78.0,8.0,11.077083333333334,124.1
2001,47.1772352,4.9643152,0.3482916953720916,1.8892709878421632,8.0,16.0,2.3910052910052912,0.0,76.0,3.0,10.409183673469387,138.89999999999998
2000,47.1772352,4.9643152,0.3213495416314011,2.2118652077625782,10.0,7.0,1.6210526315789473,0.0,71.0,2.0,10.829464285714284,117.29999999999998
1999,47.1772352,4.9643152,0.3120572524610179,2.2312527988146806,8.0,6.0,2.1321243523316062,0.0,68.0,4.0,10.11808510638298,205.79999999999995
1998,47.1772352,4.9643152,0.3663159488976741,2.169953313892041,11.0,7.0,1.9414507772020728,4.0,65.0,6.0,13.525,87.89999999999999
1997,47.1772352,4.9643152,0.3131946608325661,2.3565895905513514,17.0,10.0,2.0345360824742267,0.0,54.0,4.0,13.290909090909093,183.0
1996,47.1772352,4.9643152,0.3585956817746925,3.055843881357565,16.0,8.0,1.8610169491525423,0.0,67.0,13.0,,196.1
1995,47.1772352,4.9643152,0.3796528308293202,2.159416177078452,11.0,9.0,2.8812154696132595,0.0,67.0,9.0,,180.30000000000004
1994,47.27808725,4.222486304306048,0.369651166993182,4.6054481769402,8.0,14.0,4.035789473684211,0.0,61.0,2.0,,470.8
1993,47.27808725,4.222486304306048,0.3114592345681881,2.779617550132267,11.0,8.0,2.506382978723404,0.0,69.0,10.0,,238.6
1992,47.27808725,4.222486304306048,0.3672404996221446,2.3724463661009265,16.0,19.0,2.2138121546961327,0.0,59.0,4.0,,213.9
1991,47.27808725,4.222486304306048,0.3719021597127203,3.5334969111420977,20.0,5.0,1.3327485380116957,0.0,64.0,5.0,,106.8
1990,47.27808725,4.222486304306048,0.3383859176380725,2.956349777495612,19.0,6.0,1.785142857142857,0.0,61.0,2.0,,174.89999999999998
1989,47.27808725,4.222486304306048,0.3311098255443598,2.124833307850611,7.0,57.0,4.285714285714286,0.0,43.0,4.0,,71.4
1988,47.27808725,4.222486304306048,0.2969418895208366,2.3025457016425395,9.0,10.0,2.766917293233082,0.0,58.0,0.0,,164.6
1987,47.27808725,4.222486304306048,0.3913903519158095,1.9700858804202883,7.0,21.0,3.064285714285714,0.0,62.0,10.0,,197.8
1986,47.27808725,4.222486304306048,0.4172538998678372,2.256855579413786,12.0,16.0,2.9092307692307697,1.0,67.0,10.0,,64.4
1985,47.27808725,4.222486304306048,0.3828997806036188,3.2360541428634564,7.0,11.0,1.7398496240601504,0.0,76.0,10.0,,103.6
1984,47.27808725,4.222486304306048,0.3963671200707698,2.2951270760167963,10.0,15.0,1.485211267605634,0.0,74.0,18.0,,67.4
1983,47.27808725,4.222486304306048,0.4043277967531877,2.012902341873106,9.0,16.0,3.223308270676692,2.0,45.0,2.0,,147.39999999999998
1982,47.27808725,4.222486304306048,0.3640783277885164,2.5924432358310363,13.0,8.0,2.2819672131147537,0.0,47.0,5.0,,92.9
1981,47.27808725,4.222486304306048,0.2874315497048296,2.447884321887194,14.0,12.0,2.306521739130435,0.0,45.0,0.0,10.145454545454545,168.3
1980,47.27808725,4.222486304306048,0.3473217101467406,5.802107542347552,8.0,8.0,2.5243243243243243,0.0,35.0,0.0,12.40344827586207,321.90000000000003
1978,47.27808725,4.222486304306048,0.3548460456389838,1.998636705510605,14.0,9.0,1.925130890052356,0.0,82.0,4.0,12.367441860465116,111.3
2020,47.27808725,4.222486304306048,0.2986948252223685,3.288058190899896,19.0,10.0,0.7973684210526316,6.0,99.0,7.0,10.082795698924732,59.2
2019,47.27808725,4.222486304306048,0.3729968245398598,2.641463640735318,24.0,6.0,1.311917098445596,7.0,101.0,10.0,9.266666666666666,38.2
2018,47.27808725,4.222486304306048,0.3331446293239811,2.568995449341956,20.0,9.0,2.0479166666666666,5.0,78.0,5.0,8.69808743169399,138.2
2017,47.27808725,4.222486304306048,0.3404294195476876,2.5112462311228074,15.0,7.0,1.6764397905759163,3.0,95.0,5.0,8.981111111111112,158.1
2016,47.27808725,4.222486304306048,0.3615266675416001,2.2321901132924404,14.0,8.0,2.2387434554973824,1.0,86.0,8.0,8.790591397849465,140.20000000000002
2015,47.27808725,4.222486304306048,0.3389891315309488,2.5935456491525914,26.0,4.0,1.6259259259259258,6.0,88.0,7.0,9.706284153005466,45.0
2014,47.27808725,4.222486304306048,0.2776475086866202,2.2613310638751805,17.0,11.0,1.688082901554404,0.0,94.0,2.0,10.257602339181286,101.8
2013,47.27808725,4.222486304306048,0.4127969614458874,2.414419411364198,13.0,12.0,3.081865284974093,0.0,103.0,12.0,9.824731182795698,192.6
2012,47.27808725,4.222486304306048,0.3049674157240378,2.0830104348079503,15.0,14.0,2.124226804123712,2.0,83.0,2.0,8.928518518518517,152.3
2011,47.27808725,4.222486304306048,0.2438507208038112,2.463462054208325,23.0,9.0,1.99375,2.0,90.0,2.0,8.538055555555555,119.0
2010,47.27808725,4.222486304306048,0.3373523765529437,,0.0,181.0,,0.0,91.0,6.0,6.919672131147542,0.0
2009,47.27808725,4.222486304306048,0.2967639605180898,2.325888438742261,12.0,6.0,1.980104712041885,1.0,81.0,7.0,8.74888888888889,172.4
2008,47.27808725,4.222486304306048,0.3459072835819793,1.909636878530077,11.0,9.0,2.5633507853403144,0.0,85.0,9.0,8.224863387978141,203.90000000000003
2007,47.27808725,4.222486304306048,0.2914190083149699,2.057159298472226,26.0,13.0,2.3157894736842106,0.0,71.0,6.0,10.555737704918032,212.70000000000005
2006,47.27808725,4.222486304306048,0.3827276688880554,1.9343055978437007,17.0,7.0,2.0834196891191707,3.0,76.0,12.0,9.765833333333331,99.3
2005,47.27808725,4.222486304306048,0.3202586176362007,2.7444573910500347,11.0,5.0,1.7792746113989637,1.0,87.0,3.0,10.291515151515153,102.2
2004,47.27808725,4.222486304306048,0.3425168452445059,2.373877690679307,12.0,9.0,1.7703125,0.0,98.0,8.0,11.36818181818182,126.7
2003,47.27808725,4.222486304306048,0.3611714949908546,2.5380870813062937,16.0,7.0,0.9422680412371136,13.0,76.0,12.0,10.221428571428572,62.7
2002,47.27808725,4.222486304306048,0.3121975247681221,2.912567942629486,11.0,8.0,1.669021739130435,0.0,84.0,10.0,11.219791666666666,124.1
2001,47.27808725,4.222486304306048,0.3443403182174833,1.8892709878421632,8.0,16.0,2.3910052910052912,0.0,84.0,7.0,10.878999999999998,138.89999999999998
2000,47.27808725,4.222486304306048,0.3255268325669474,2.2118652077625782,10.0,7.0,1.6210526315789473,0.0,81.0,6.0,11.65982142857143,117.29999999999998
1999,47.27808725,4.222486304306048,0.3078178210832568,2.2312527988146806,8.0,6.0,2.1321243523316062,0.0,75.0,5.0,11.177659574468086,205.79999999999995
1998,47.27808725,4.222486304306048,0.3663159488976741,2.169953313892041,11.0,7.0,1.9414507772020728,4.0,65.0,6.0,13.525,87.89999999999999
1997,47.27808725,4.222486304306048,0.3131946608325661,2.3565895905513514,17.0,10.0,2.0345360824742267,0.0,54.0,4.0,13.290909090909093,183.0
1996,47.27808725,4.222486304306048,0.3585956817746925,3.055843881357565,16.0,8.0,1.8610169491525423,0.0,67.0,13.0,,196.1
1995,47.27808725,4.222486304306048,0.3796528308293202,2.159416177078452,11.0,9.0,2.8812154696132595,0.0,67.0,9.0,,180.30000000000004
2017,45.831944,-0.906667,0.2677006072295704,2.664436492764373,15.0,39.0,1.3846153846153846,0.0,71.0,0.0,13.524453551912568,53.6
2016,45.831944,-0.906667,0.292573082875834,2.788959255385573,12.0,8.0,0.9208333333333332,2.0,66.0,0.0,14.418682795698926,80.30000000000001
2015,45.831944,-0.906667,0.2537741863035564,2.741869661649269,11.0,10.0,1.587368421052631,1.0,54.0,0.0,14.182795698924734,40.900000000000006
2014,45.831944,-0.906667,0.2369256806358814,2.7300640371421867,15.0,8.0,1.9938144329896903,1.0,53.0,0.0,15.459770114942527,140.79999999999998
2013,45.831944,-0.906667,0.3387262047586577,2.5673209371430423,19.0,8.0,1.361658031088083,0.0,69.0,2.0,15.009677419354835,93.0
2012,45.831944,-0.906667,0.2630778784746586,2.4617029921422127,14.0,9.0,1.081958762886598,1.0,63.0,0.0,16.203278688524588,105.5
2011,45.831944,-0.906667,0.1893791181844016,2.4064221587043666,10.0,6.0,1.0005154639175255,1.0,35.0,0.0,14.769535519125684,37.1
2010,45.831944,-0.906667,0.2738164385158158,2.900755437470202,13.0,9.0,0.9129032258064516,0.0,60.0,2.0,13.90282258064516,59.400000000000006
2009,45.831944,-0.906667,0.2534864914064386,2.8506497543855147,33.0,5.0,1.168041237113402,0.0,55.0,0.0,15.039166666666668,93.4
2008,45.831944,-0.906667,0.2568399249650976,2.319182896348301,12.0,5.0,1.854639175257732,0.0,55.0,0.0,13.67950819672131,116.7
2007,45.831944,-0.906667,0.2274667903633012,2.672779483411786,12.0,7.0,1.5102702702702702,0.0,38.0,0.0,17.899863387978147,120.4
2006,45.831944,-0.906667,0.3012259921332006,2.577825338067547,31.0,18.0,1.6488372093023258,1.0,51.0,2.0,15.7448087431694,40.1
2005,45.831944,-0.906667,0.2573886042034724,2.97155887812045,25.0,12.0,0.935978835978836,0.0,53.0,0.0,14.852243589743589,41.3
2004,45.831944,-0.906667,0.2989718678536522,3.109361700608657,11.0,11.0,1.4049382716049383,0.0,61.0,1.0,14.886054421768709,54.3
2003,45.831944,-0.906667,0.2743054106292217,3.255331809286985,16.0,6.0,0.7849673202614379,3.0,39.0,0.0,13.321180555555555,58.1
2002,45.831944,-0.906667,0.2227856557092472,1.972181625089484,7.0,93.0,2.593939393939394,0.0,47.0,0.0,16.91238095238095,17.500000000000004
2000,45.831944,-0.906667,0.2656893317437482,0.8166622358587103,0.0,194.0,2.775,0.0,48.0,0.0,15.817261904761908,1.0
1999,45.831944,-0.906667,0.2424835217107048,3.019063576335076,13.0,10.0,0.8782608695652174,0.0,37.0,0.0,15.26785714285714,48.1
1998,45.831944,-0.906667,0.2374465454396193,3.100997157520056,15.0,21.0,0.4025210084033614,0.0,40.0,0.0,,15.2
1997,45.831944,-0.906667,0.2244464241054963,3.391332273265763,30.0,8.0,0.2921428571428571,0.0,38.0,0.0,,14.6
1996,45.831944,-0.906667,0.2570237089517406,5.045531231350017,23.0,7.0,0.2040268456375839,0.0,45.0,0.0,,14.7
1995,45.831944,-0.906667,0.2597574224324555,3.656755465377222,16.0,11.0,0.0864285714285714,0.0,38.0,0.0,,3.3
1990,45.831944,-0.906667,0.2402831508827788,2.7138333162781256,8.0,15.0,1.0018691588785047,0.0,29.0,0.0,,38.6
2021,45.75385355,4.045473682551104,0.3560647430135479,1.920675803013585,8.0,31.0,2.740120274914089,0.0,81.0,15.0,8.717419354838713,214.9416666666666
2020,45.75385355,4.045473682551104,0.3076221156110398,2.5698700687621807,18.0,13.0,1.7487113402061856,7.0,86.0,10.0,9.480295698924737,130.95000000000002
2019,45.75385355,4.045473682551104,0.375697959253902,2.34373268316309,14.0,13.0,1.511340206185567,9.0,95.0,10.0,9.674059139784948,107.95
2018,45.75385355,4.045473682551104,0.3186190809579374,2.10721804619495,15.0,7.0,1.7389175257731957,1.0,69.0,6.0,8.504262295081967,129.55
2017,45.75385355,4.045473682551104,0.3449449000543197,2.190833674541079,21.0,9.0,1.9128865979381444,3.0,87.0,4.0,9.006317204301075,135.15
2016,45.75385355,4.045473682551104,0.3571515348500614,1.7670101359962072,10.0,15.0,2.056701030927835,3.0,76.0,8.0,8.166209677419355,153.35000000000002
2015,45.75385355,4.045473682551104,0.3369097711949571,2.376750056792618,15.0,9.0,1.6765463917525774,12.0,77.0,5.0,10.176290322580646,59.7
2014,45.75385355,4.045473682551104,0.2797767146118448,1.8493387917543536,11.0,11.0,2.072680412371134,1.0,83.0,3.0,10.590141242937854,135.75
2013,45.75385355,4.045473682551104,0.3906004395559421,2.204310254455194,14.0,13.0,2.5737113402061853,0.0,93.0,6.0,9.063521505376348,131.95
2012,45.75385355,4.045473682551104,0.3108075407605264,1.9845492788796104,12.0,17.0,2.3146907216494848,3.0,75.0,1.0,9.0325,208.1
2011,45.75385355,4.045473682551104,0.2559264168618895,2.180388629744646,18.0,14.0,2.095876288659794,5.0,80.0,2.0,8.486693548387098,150.54999999999998
2010,45.75385355,4.045473682551104,0.3417152829356938,2.3137449182004333,11.0,17.0,2.349484536082474,1.0,88.0,7.0,9.061693548387098,158.20000000000002
2009,45.75385355,4.045473682551104,0.3077591330877934,2.0632247300701256,11.0,8.0,1.6391752577319587,2.0,77.0,7.0,9.309305555555556,117.95000000000002
2008,45.75385355,4.045473682551104,0.3357273944655435,1.723197452639584,12.0,10.0,3.0103092783505154,0.0,78.0,7.0,8.200409836065573,245.15
2007,45.75385355,4.045473682551104,0.3030494116837622,1.8017184871716156,12.0,15.0,2.354639175257732,0.0,73.0,4.0,9.87650273224044,213.7
2006,45.75385355,4.045473682551104,0.360509744225115,2.3531952521532014,14.0,13.0,2.477577319587629,3.0,71.0,10.0,10.136944444444444,157.55
2005,45.75385355,4.045473682551104,0.3287797782389774,2.887443396568371,13.0,6.0,2.0350515463917525,4.0,76.0,3.0,10.668604651162791,91.8
2004,45.75385355,4.045473682551104,0.3360144823019979,2.360183762765069,9.0,12.0,1.9976804123711336,0.0,78.0,4.0,10.466666666666669,54.900000000000006
2003,45.75385355,4.045473682551104,0.337741583052745,2.338574799408129,20.0,9.0,1.127577319587629,19.0,56.0,6.0,9.922448979591838,79.10000000000001
2002,45.75385355,4.045473682551104,0.2882219888585559,2.1150005485867727,14.0,15.0,2.469329896907216,0.0,75.0,4.0,11.046511627906977,181.2
2021,45.8802348,4.564533629559522,0.3498350331350131,2.3855448379894697,8.0,15.0,2.754381443298969,0.0,76.0,11.0,9.53032258064516,199.21666666666664
2020,45.8802348,4.564533629559522,0.3004669925164809,2.9690818186182515,19.0,12.0,1.9064432989690725,7.0,68.0,3.0,10.797258064516129,112.4
2019,45.8802348,4.564533629559522,0.3638548228480776,2.261916509649984,14.0,13.0,1.8121134020618557,9.0,79.0,5.0,11.053145161290324,122.5
2018,45.8802348,4.564533629559522,0.318977364222315,1.926382506440204,18.0,7.0,1.8038659793814436,3.0,54.0,3.0,10.137231182795697,153.70000000000005
2017,45.8802348,4.564533629559522,0.3355886752282881,1.8796872264232936,21.0,9.0,1.8512886597938143,3.0,77.0,2.0,10.753763440860215,97.70000000000002
2016,45.8802348,4.564533629559522,0.3460858326741046,1.5333042261246648,22.0,13.0,2.232989690721649,0.0,64.0,2.0,9.133575268817204,180.15000000000003
2015,45.8802348,4.564533629559522,0.3315195675505965,2.294253018775012,27.0,9.0,2.164690721649485,10.0,64.0,1.0,11.851451612903226,67.3
2014,45.8802348,4.564533629559522,0.2725310611078412,1.7947408243089344,11.0,12.0,2.3012886597938143,1.0,70.0,0.0,12.072203389830507,143.65
2013,45.8802348,4.564533629559522,0.3860160204660843,1.8393941485682876,14.0,13.0,3.143298969072165,0.0,79.0,5.0,10.04266129032258,179.05
2012,45.8802348,4.564533629559522,0.2959970467651207,1.838255315562334,12.0,16.0,2.7793814432989694,3.0,61.0,0.0,9.861249999999997,250.7
2011,45.8802348,4.564533629559522,0.2448155066529795,2.082701713228013,17.0,12.0,2.3494845360824743,3.0,58.0,0.0,9.949462365591396,175.04999999999998
2010,45.8802348,4.564533629559522,0.3331315805852877,1.9649279623487408,12.0,16.0,2.285309278350516,1.0,72.0,5.0,10.902016129032258,139.79999999999998
2009,45.8802348,4.564533629559522,0.3044402550229926,1.8711234479599297,11.0,7.0,1.3435567010309275,4.0,55.0,3.0,11.228194444444444,116.45
2008,45.8802348,4.564533629559522,0.3347164846534817,1.6829285792510116,13.0,20.0,3.409278350515464,0.0,62.0,5.0,9.749453551912568,209.7
2007,45.8802348,4.564533629559522,0.2944183537949726,1.7840720270886434,21.0,11.0,2.6940721649484534,0.0,58.0,1.0,10.221857923497268,305.45000000000005
2006,45.8802348,4.564533629559522,0.3611871931041742,2.0951325260504783,18.0,11.0,2.380670103092783,3.0,61.0,8.0,11.44902777777778,114.54999999999998
2005,45.8802348,4.564533629559522,0.3211186476278597,2.424016096369047,12.0,13.0,2.0123711340206185,3.0,67.0,3.0,11.356830601092897,88.6
2004,45.8802348,4.564533629559522,0.3286600848952221,2.4261939809961266,10.0,12.0,1.8007731958762887,0.0,67.0,3.0,11.678947368421053,51.75
2003,45.8802348,4.564533629559522,0.3358581919196751,2.376947115896059,20.0,12.0,1.0889175257731958,22.0,51.0,5.0,11.077450980392156,72.30000000000001
2002,45.8802348,4.564533629559522,0.2882811083703231,1.7555296984919624,14.0,16.0,2.759020618556701,0.0,65.0,4.0,10.613265306122448,183.25
2001,45.8802348,4.564533629559522,0.322778305583013,1.7285442362266068,9.0,12.0,2.009278350515464,0.0,63.0,0.0,9.992,118.7
2000,45.8802348,4.564533629559522,0.2996078050359831,1.82865539536552,12.0,15.0,2.0850515463917527,0.0,59.0,0.0,11.657894736842108,101.2
1999,45.8802348,4.564533629559522,0.2953176863133107,1.7693910346134238,12.0,15.0,2.234278350515464,0.0,54.0,0.0,11.436904761904762,150.79999999999998
1998,45.8802348,4.564533629559522,0.3447220992106192,2.1906590185977337,23.0,21.0,2.554381443298969,4.0,72.0,6.0,,173.54999999999998
1997,45.8802348,4.564533629559522,0.2941832006690904,2.2707435605623894,31.0,26.0,2.2353092783505155,0.0,61.0,1.0,,187.95
1996,45.8802348,4.564533629559522,0.3365974014913259,2.172646579404022,16.0,11.0,2.156958762886598,0.0,70.0,7.0,,167.55
1995,45.8802348,4.564533629559522,0.3581489235035617,2.372647279145873,15.0,11.0,3.251546391752577,2.0,72.0,4.0,,142.85
1990,45.8802348,4.564533629559522,0.3261181282320298,2.1899738256874715,20.0,13.0,1.870876288659794,0.0,70.0,0.0,11.955555555555556,150.10000000000002
1988,45.8802348,4.564533629559522,0.2937930622847154,1.9118250651357789,9.0,13.0,3.1252577319587624,0.0,72.0,1.0,10.76818181818182,290.6
1985,45.8802348,4.564533629559522,0.3684863108964858,2.5967320867784944,10.0,11.0,2.552319587628866,0.0,94.0,10.0,8.321428571428571,223.4
1983,45.8802348,4.564533629559522,0.3904457759025602,2.2639660944727424,15.0,13.0,3.7561855670103097,6.0,86.0,3.0,12.196000000000003,187.6
1976,45.8802348,4.564533629559522,0.3639673337277318,2.9722210945205285,17.0,10.0,2.171134020618557,0.0,79.0,9.0,11.405882352941177,58.0
2021,50.3284037,7.7287053,0.4215247777927809,1.4656050902240707,6.0,14.0,2.3628865979381444,0.0,89.0,17.0,10.06032258064516,217.38
2020,50.3284037,7.7287053,0.3370791897089671,2.057252227166909,14.0,12.0,1.0961340206185568,1.0,102.0,13.0,10.681451612903228,105.35
2019,50.3284037,7.7287053,0.3921414278183624,1.933632781872784,10.0,10.0,1.805644329896907,4.0,101.0,4.0,9.475806451612904,90.945
2018,50.3284037,7.7287053,0.3658359654712355,2.368257670339725,17.0,6.0,1.094639175257732,3.0,85.0,11.0,8.18,74.03333333333332
2017,50.3284037,7.7287053,0.3555126835643948,1.954955030019189,20.0,12.0,2.4562714776632304,0.0,108.0,15.0,,165.61666666666667
2016,50.3284037,7.7287053,0.3880033051084006,2.042160133060402,9.0,14.0,2.2216494845360826,1.0,105.0,18.0,,233.16666666666663
2015,50.3284037,7.7287053,0.4053904362517757,1.860402823257646,7.0,10.0,1.5280068728522338,3.0,130.0,21.0,,83.5
